d	040	22	6	0	4	4	0.45454545454545453	1	3	4	10	10	11	4	1	1	0
d	041	27	6	0	3	3	0.42857142857142855	1	3	5	12	16	17	7	1	1	2
d	042	32	6	0	4	3	0.6153846153846154	1	9	9	13	14	14	10	1	1	0
d	043	29	5	0	5	6	0.5	1	5	5	10	13	12	4	1	1	0
d	044	30	5	0	5	3	0.75	1	8	9	9	11	11	11	1	1	0
d	045	25	4	1	6	4	0.6363636363636364	2	3	3	8	13	13	6	1	1	1
d	046	26	7	1	5	3	0.5384615384615384	2	3	6	10	13	13	8	1	1	0
d	047	22	6	0	4	3	0.3333333333333333	1	2	3	11	12	12	2	1	1	0
d	048	37	5	0	6	8	0.8333333333333334	2	8	8	9	11	9	7	1	1	0
d	049	35	4	1	8	5	0.75	1	3	6	11	12	12	6	1	1	1
d	050	32	5	0	4	2	0.7692307692307693	1	11	12	11	14	15	16	1	1	1
d	051	35	5	0	5	5	0.6153846153846154	1	5	8	10	9	8	7	1	1	0
d	052	27	5	0	3	2	0.6153846153846154	1	7	7	11	13	16	12	1	1	2
d	053	39	7	1	9	6	0.625	1	3	7	17	18	20	8	1	1	1
d	054	16	6	0	2	1	0.4	1	2	3	7	10	10	4	1	1	0
d	055	30	6	2	7	5	0.6153846153846154	2	4	5	14	14	15	4	1	1	0
d	056	23	3	0	4	5	0.6	0	4	4	8	8	5	4	1	1	0
d	057	43	0	2	5	4	0.6666666666666666	1	8	10	15	16	11	11	1	1	1
d	058	50	0	0	8	8	0.75	0	12	12	20	20	21	13	1	1	0
d	059	24	2	1	3	3	0.7	2	4	6	7	9	8	8	1	1	0
d	060	44	2	1	7	7	0.6666666666666666	1	4	5	13	14	11	6	1	1	0
d	061	32	6	0	4	4	0.5714285714285714	1	8	7	12	15	15	9	1	1	0
d	062	68	0	0	10	10	0.7142857142857143	0	9	9	12	16	0	0	1	1	0
d	063	48	4	0	9	9	0.8	2	7	11	13	14	12	9	1	1	0
d	064	22	6	0	4	4	0.45454545454545453	1	4	4	10	11	11	4	1	1	0
d	065	31	5	0	5	4	0.6923076923076923	1	9	8	11	12	14	11	1	1	0
d	066	52	0	0	9	8	0.75	0	12	12	20	20	20	12	1	1	0
d	067	38	4	0	5	4	0.6923076923076923	2	8	9	11	13	11	8	1	1	0
d	068	31	7	2	5	4	0.6428571428571429	2	6	6	11	14	15	10	1	1	1
d	069	31	4	1	6	7	0.9	1	6	9	7	8	7	8	1	1	0
d	070	29	5	1	5	4	0.6153846153846154	1	6	7	12	13	14	9	1	1	0
d	071	40	5	0	7	7	0.7692307692307693	2	8	10	12	15	15	10	1	1	1
d	072	25	6	1	3	2	0.5384615384615384	2	3	5	8	11	14	8	1	1	2
d	073	36	6	1	8	5	0.6428571428571429	1	5	6	14	15	14	9	1	1	1
d	074	27	7	0	4	4	0.46153846153846156	1	5	6	12	13	13	6	1	1	0
d	075	30	6	0	3	4	0.42857142857142855	1	5	7	13	13	11	6	1	1	0
d	076	38	6	0	7	5	0.5	1	7	8	17	19	18	8	1	1	0
d	077	61	0	0	8	9	0.6428571428571429	0	7	7	9	13	0	0	1	1	0
d	078	30	7	0	5	3	0.5714285714285714	1	6	7	11	14	16	11	1	1	2
d	079	35	6	0	4	4	0.5714285714285714	1	8	10	14	16	15	9	1	1	0
d	080	24	5	0	5	4	0.6363636363636364	1	4	4	8	9	10	6	1	1	0
d	081	25	4	0	6	4	0.7	1	5	5	8	9	8	6	1	1	0
d	082	34	5	0	6	6	0.8181818181818182	1	6	7	8	10	8	6	1	1	0
d	083	51	2	0	10	9	0.8571428571428571	0	6	10	14	12	10	7	1	1	0
d	084	36	2	2	7	5	0.7142857142857143	1	6	7	12	14	13	10	1	1	1
d	085	27	7	0	4	3	0.5714285714285714	2	4	5	11	13	17	9	1	1	2
d	086	31	6	0	4	5	0.6153846153846154	1	4	6	9	12	12	7	1	1	1
d	087	33	5	0	4	5	0.5714285714285714	1	5	8	10	13	12	7	1	1	0
d	088	47	0	0	9	9	0.7333333333333333	0	9	9	17	17	17	10	1	1	0
d	089	46	6	0	9	6	0.6666666666666666	1	8	9	15	17	12	8	1	1	0
d	090	34	1	0	5	6	0.9	0	6	8	5	10	5	8	1	1	0
d	091	23	3	0	2	2	0.6	1	6	7	7	9	7	8	1	1	0
d	092	31	7	0	4	2	0.5714285714285714	1	9	8	13	16	16	12	1	1	0
d	093	43	2	4	6	5	0.8571428571428571	2	9	13	12	12	8	11	1	1	0
d	094	25	5	0	4	5	0.45454545454545453	1	3	3	9	10	9	1	1	1	0
d	095	29	5	0	4	4	0.5833333333333334	1	7	8	12	13	13	8	1	1	0
d	096	35	7	1	5	3	0.8333333333333334	2	11	12	13	13	12	11	1	1	0
d	097	26	7	0	3	4	0.46153846153846156	1	5	5	11	13	14	6	1	1	0
d	098	22	4	0	5	4	0.5555555555555556	1	3	3	8	7	6	3	1	1	0
d	099	31	1	0	4	3	0.6153846153846154	0	3	5	10	12	11	9	1	1	1
e	000	71	0	0	10	12	1.1818181818181819	0	16	20	7	4	0	0	1	1	0
e	001	74	0	0	10	12	1.1818181818181819	0	17	21	7	4	0	0	1	1	0
e	002	30	1	0	5	7	0.875	0	12	13	7	8	7	13	1	1	0
e	003	34	0	0	7	8	0.8	0	10	10	6	6	6	11	1	1	0
e	004	52	3	0	8	12	0.9230769230769231	0	19	20	9	8	8	20	1	1	0
e	005	40	3	0	6	9	0.8333333333333334	0	12	12	8	7	8	11	1	1	0
e	006	28	3	0	3	7	0.75	1	10	10	6	5	11	17	1	1	2
e	007	41	2	0	7	9	0.7692307692307693	1	13	14	7	6	6	16	1	1	0
e	008	42	3	0	6	12	0.9230769230769231	1	18	19	8	8	13	29	1	1	3
e	009	28	2	0	6	7	0.7777777777777778	0	8	9	5	6	6	10	1	1	0
e	010	39	2	0	8	8	0.6666666666666666	0	10	12	9	8	9	12	1	1	0
e	011	25	7	3	3	5	0.8	3	14	14	10	6	7	15	1	0	0
e	012	21	1	1	5	5	0.8571428571428571	1	7	7	4	4	3	8	1	1	0
e	013	24	2	0	4	6	0.6666666666666666	0	6	8	5	7	7	8	1	1	0
e	014	35	3	0	5	10	1.0	2	17	17	6	6	9	20	1	0	2
e	015	25	2	0	5	6	0.75	1	8	9	6	5	4	9	1	1	0
e	016	45	4	0	7	12	0.9230769230769231	1	19	20	8	7	8	21	1	1	0
e	017	34	1	0	7	7	0.8888888888888888	0	10	10	7	6	6	9	1	1	0
e	018	41	3	1	8	10	1.0833333333333333	0	15	16	7	8	13	22	1	1	1
e	019	20	1	0	4	6	1.0	1	6	8	3	4	2	7	1	1	0
e	020	28	3	0	4	7	0.6363636363636364	1	10	9	8	7	12	15	1	1	2
e	021	59	3	0	8	14	1.0769230769230769	0	28	29	11	9	10	29	1	1	0
e	022	29	4	2	4	8	1.0	2	14	14	4	5	12	23	1	0	5
e	023	25	2	1	4	7	1.1428571428571428	1	12	13	4	4	5	15	1	1	0
e	024	38	4	0	5	10	1.1	1	22	21	7	6	6	24	1	1	0
e	025	62	2	0	10	14	0.875	1	21	23	9	6	8	24	1	1	0
e	026	36	0	0	5	10	1.1111111111111112	1	18	17	5	6	6	21	1	1	1
e	027	45	1	0	7	11	1.0	1	16	16	6	6	5	17	1	1	0
e	028	38	2	0	7	9	0.9	1	14	14	6	4	4	14	1	1	0
e	029	23	1	0	6	6	0.6666666666666666	1	7	6	7	5	8	12	1	1	0
e	030	18	1	0	3	5	1.0	1	9	9	4	2	5	14	1	1	0
e	031	26	4	0	5	6	0.5454545454545454	1	6	8	7	5	8	9	1	1	0
e	032	35	2	0	7	9	1.0	0	9	10	4	4	3	9	1	1	0
e	033	26	1	1	6	5	1.1428571428571428	0	6	7	3	3	2	7	1	1	0
e	034	46	3	0	8	12	1.0	1	20	19	6	6	7	26	1	1	1
e	035	19	1	4	3	3	1.25	1	4	4	1	2	15	19	1	1	10
e	036	56	2	0	7	14	1.0769230769230769	1	22	23	6	6	5	23	1	1	0
e	037	20	1	0	3	6	0.8571428571428571	1	9	9	5	3	7	13	1	1	0
e	038	24	1	1	5	6	0.875	1	7	8	4	4	2	8	1	1	0
e	039	55	2	1	7	13	1.1538461538461537	0	26	26	6	8	7	27	1	1	0
e	040	47	2	0	8	12	1.0	1	19	22	8	7	8	23	1	1	0
e	041	37	1	3	6	10	1.1818181818181819	1	16	16	3	3	7	23	1	1	3
e	042	32	1	0	6	8	0.8888888888888888	1	12	14	5	5	5	15	1	1	0
e	043	32	4	0	5	9	0.8181818181818182	1	15	15	6	6	8	20	1	1	1
e	044	33	2	0	8	8	0.8	1	8	11	5	4	5	12	1	1	0
e	045	29	0	2	6	7	1.2857142857142858	1	10	10	3	4	1	12	1	2	0
e	046	52	0	0	10	11	0.9166666666666666	0	14	15	6	6	4	13	1	1	0
e	047	35	1	1	6	9	0.8333333333333334	1	13	12	8	8	14	21	1	1	4
e	048	26	3	4	4	6	1.1111111111111112	1	10	9	3	3	6	14	1	1	1
e	049	46	2	0	7	11	0.9166666666666666	0	18	19	6	6	6	20	1	1	0
e	050	37	1	0	6	9	1.0	1	15	15	5	5	4	16	1	1	0
e	051	50	1	1	9	11	0.9230769230769231	0	17	17	8	6	7	18	1	1	0
e	052	22	1	0	3	6	0.8571428571428571	0	9	11	5	5	7	12	1	1	0
e	053	55	6	0	3	13	0.9285714285714286	1	33	33	17	15	16	34	1	1	0
e	054	33	5	0	3	10	1.0	1	19	20	6	8	10	22	1	1	1
e	055	38	2	0	7	9	0.9	0	13	13	6	3	3	14	1	1	0
e	056	35	3	0	5	10	0.9090909090909091	2	15	17	7	6	10	20	1	0	3
e	057	22	1	0	4	6	0.75	1	7	8	4	5	6	12	1	1	2
e	058	29	3	0	5	8	0.7272727272727273	1	10	10	6	5	9	16	1	1	2
e	059	39	3	0	6	8	0.75	0	13	14	9	8	9	14	1	1	0
e	060	33	1	0	7	8	0.8888888888888888	1	10	11	6	5	6	13	1	1	0
e	061	28	0	0	5	8	1.0	1	11	11	4	5	5	12	1	1	0
e	062	37	3	1	4	10	0.9166666666666666	1	17	19	7	5	11	24	1	1	3
e	063	27	2	0	5	6	0.875	1	10	11	6	4	4	11	1	1	0
e	064	33	1	0	6	9	1.1111111111111112	1	15	15	3	4	3	20	1	2	0
e	065	32	2	0	6	8	0.8888888888888888	0	11	13	6	5	6	13	1	1	0
e	066	30	1	1	6	7	1.0	0	10	9	6	3	6	13	1	1	1
e	067	34	2	0	6	8	1.0	0	12	14	6	4	4	13	1	1	0
e	068	46	3	0	7	11	0.9166666666666666	0	19	19	9	8	9	20	1	1	0
e	069	29	3	1	6	8	0.9	1	11	10	5	4	7	16	1	1	2
e	070	27	1	3	4	5	1.0	0	9	9	7	6	7	11	1	1	0
e	071	25	2	0	4	7	0.7777777777777778	1	9	10	6	4	8	15	1	1	1
e	072	47	1	0	8	11	0.8461538461538461	1	15	15	6	4	4	16	1	1	0
e	073	32	2	1	4	8	1.1111111111111112	2	18	18	8	6	7	22	1	0	0
e	074	39	4	0	6	10	0.9166666666666666	1	17	19	6	7	8	21	1	1	1
e	075	28	2	1	6	6	0.8888888888888888	0	7	9	5	4	3	9	1	1	0
e	076	31	9	2	4	5	0.6923076923076923	3	16	16	12	8	9	17	1	0	0
e	077	34	1	1	7	9	1.0	1	13	13	6	5	8	18	1	1	1
e	078	38	0	0	6	9	0.75	0	11	11	7	8	11	14	1	1	2
e	079	48	1	0	9	11	1.0909090909090908	0	17	18	6	5	6	18	1	1	0
e	080	51	3	0	8	12	0.9230769230769231	0	20	21	9	8	8	21	1	1	0
e	081	42	0	0	8	11	1.2	1	19	18	5	5	4	20	1	1	0
e	082	36	3	0	6	9	1.2	1	20	19	4	3	6	26	1	1	2
e	083	56	0	1	11	12	1.0769230769230769	0	19	19	6	7	6	19	1	1	0
e	084	30	2	0	5	8	1.125	0	12	15	4	5	6	15	1	1	1
e	085	34	2	0	7	8	0.8	0	8	9	7	5	4	10	1	1	0
e	086	48	1	0	8	11	0.8461538461538461	1	14	13	5	5	4	14	1	1	0
e	087	60	1	1	9	15	1.3846153846153846	1	29	29	7	9	7	32	1	1	0
e	088	61	1	0	8	11	1.0	0	16	18	5	4	1	1	1	1	0
e	089	30	1	1	6	8	1.1111111111111112	0	12	12	5	3	5	19	1	1	1
e	090	37	0	0	8	10	0.8333333333333334	0	11	13	7	6	12	21	1	1	3
e	091	32	1	0	6	8	1.0	0	11	12	4	4	2	12	1	1	0
e	092	36	4	0	6	9	0.9090909090909091	1	15	15	7	6	8	18	1	1	1
e	093	34	1	0	7	8	1.0	0	9	10	4	3	2	10	1	1	0
e	094	37	3	0	6	9	0.6923076923076923	0	13	12	9	8	11	17	1	1	1
e	095	85	0	0	11	13	1.0833333333333333	0	17	18	5	5	0	0	1	1	0
e	096	37	3	0	7	11	1.0	1	18	18	5	5	9	24	1	1	1
e	097	34	1	0	5	9	1.125	1	15	16	4	4	2	16	1	1	0
e	098	46	2	0	6	12	1.0909090909090908	1	19	20	6	4	4	20	1	1	0
e	099	47	3	0	6	12	0.9230769230769231	1	21	20	7	7	8	24	1	1	1
f	000	24	8	2	3	2	0.6666666666666666	3	7	5	9	9	10	7	1	0	0
f	001	27	9	1	3	3	0.5	3	9	8	15	12	14	9	1	0	0
f	002	29	9	4	3	2	0.8461538461538461	3	11	9	10	10	11	11	1	0	0
f	003	30	8	6	3	4	0.7142857142857143	3	12	11	9	9	8	12	1	0	0
f	004	19	7	3	2	2	0.7	4	7	6	7	6	7	8	1	0	0
f	005	26	4	1	3	4	0.6363636363636364	3	8	6	7	6	5	8	1	0	0
f	006	18	10	3	2	2	0.5833333333333334	3	6	6	9	7	10	8	1	0	1
f	007	27	10	1	2	3	0.5333333333333333	3	8	8	8	8	12	13	1	0	0
f	008	33	11	5	4	5	0.7058823529411765	4	10	10	11	11	19	21	1	0	3
f	009	37	7	7	5	5	1.0	2	13	13	11	11	11	15	1	0	0
f	010	16	3	3	2	3	1.0	3	6	6	5	4	3	6	1	0	0
f	011	56	0	0	5	8	0.7857142857142857	0	13	13	10	10	0	0	1	0	0
f	012	23	9	1	3	2	0.5384615384615384	2	7	5	8	10	11	8	1	0	0
f	013	28	9	4	4	4	0.7692307692307693	3	9	8	9	9	10	9	1	0	0
f	014	26	7	3	3	2	0.75	4	9	7	11	11	12	9	1	0	0
f	015	51	0	0	15	4	0.4666666666666667	0	3	4	11	12	1	0	1	0	0
f	016	30	8	5	4	3	0.9230769230769231	3	10	10	9	8	9	11	1	0	0
f	017	24	10	0	2	1	0.5833333333333334	3	12	11	12	9	10	12	1	0	0
f	018	24	6	4	4	3	0.75	4	6	5	10	10	12	7	1	0	0
f	019	21	7	4	2	2	0.6666666666666666	3	5	4	9	8	13	9	1	0	1
f	020	32	6	4	5	5	1.0833333333333333	2	12	11	6	10	9	13	1	0	0
f	021	25	7	3	2	2	0.6153846153846154	4	7	5	13	13	15	7	1	0	0
f	022	23	7	2	3	3	0.6666666666666666	3	7	6	7	6	7	8	1	0	0
f	023	16	4	4	2	3	0.875	4	5	4	4	4	4	6	1	0	0
f	024	16	8	1	2	1	0.36363636363636365	3	4	3	11	8	10	5	1	0	0
f	025	18	7	3	1	3	0.5454545454545454	3	4	3	7	6	7	5	1	0	0
f	026	24	10	2	3	2	0.6923076923076923	2	9	9	10	8	11	11	1	0	1
f	027	29	7	2	4	4	0.9230769230769231	4	12	11	6	6	9	16	1	0	0
f	028	18	9	0	2	2	0.3333333333333333	2	5	4	11	8	9	5	1	0	0
f	029	18	10	2	1	1	0.5	3	5	5	8	8	10	8	1	0	1
f	030	30	6	4	4	3	1.0	2	10	8	8	8	9	10	1	0	0
f	031	42	5	6	5	6	1.0	2	20	19	7	7	6	20	1	0	0
f	032	17	7	3	2	1	0.7777777777777778	4	7	7	6	6	7	9	1	0	0
f	033	26	7	3	2	5	0.6153846153846154	3	7	7	7	9	7	7	1	0	0
f	034	19	8	2	2	2	0.5454545454545454	3	7	6	10	7	8	7	1	0	0
f	035	33	0	0	4	5	0.5454545454545454	0	6	7	9	8	0	0	1	0	0
f	036	27	10	3	2	2	0.7692307692307693	4	12	12	9	9	10	14	1	0	0
f	037	25	8	1	3	2	0.6666666666666666	3	10	9	11	8	10	12	1	0	0
f	038	26	5	1	5	4	0.6363636363636364	4	7	6	8	10	10	8	1	0	0
f	039	25	7	3	3	3	0.75	3	7	6	8	8	9	7	1	0	0
f	040	27	8	4	3	3	0.8333333333333334	4	11	9	10	10	11	11	1	0	0
f	041	48	0	0	6	6	0.7142857142857143	0	7	8	9	9	0	0	1	0	0
f	042	26	10	4	2	3	0.7142857142857143	4	9	8	11	12	14	10	1	0	1
f	043	34	4	1	5	5	0.7142857142857143	4	9	9	13	15	16	11	1	0	0
f	044	24	9	1	2	1	0.5	3	7	6	14	13	15	7	1	0	0
f	045	20	9	0	3	2	0.3076923076923077	2	4	3	13	11	12	3	1	0	0
f	046	55	0	0	4	8	0.6	0	13	13	14	12	0	0	1	0	0
f	047	20	8	5	2	1	0.9	4	9	9	7	7	8	11	1	0	0
f	048	29	12	5	2	3	0.8	4	12	11	10	9	14	15	1	0	1
f	049	15	8	1	1	1	0.36363636363636365	3	3	3	10	8	10	5	1	0	0
f	050	31	10	3	4	2	0.8	3	12	12	10	9	14	18	1	0	2
f	051	27	10	3	1	2	0.6	4	8	8	12	11	16	12	1	0	2
f	052	19	10	0	2	2	0.3076923076923077	3	5	4	11	8	10	5	1	0	0
f	053	22	7	1	3	3	0.5833333333333334	3	6	6	10	9	10	6	1	0	0
f	054	33	8	3	3	5	0.7333333333333333	4	11	9	14	14	17	11	1	0	0
f	055	20	5	1	2	3	0.6	2	7	7	8	4	5	8	1	0	0
f	056	18	6	0	2	3	0.5	2	4	4	8	6	8	4	1	0	0
f	057	25	11	3	3	2	0.6428571428571429	3	10	10	12	10	12	12	1	0	0
f	058	28	8	2	4	4	0.5333333333333333	3	7	7	14	13	15	7	1	0	0
f	059	27	8	3	2	3	0.8333333333333334	4	12	11	8	8	8	13	1	0	0
f	060	27	10	1	4	3	0.5714285714285714	2	8	6	12	10	11	7	1	0	0
f	061	32	6	2	4	2	0.9230769230769231	4	14	14	9	8	11	18	1	0	0
f	062	19	8	5	3	1	0.7272727272727273	4	6	6	8	8	9	9	1	0	0
f	063	26	9	2	2	3	0.4666666666666667	4	5	5	13	14	16	7	1	0	1
f	064	25	8	2	4	3	0.6153846153846154	2	6	4	9	9	9	4	1	0	0
f	065	26	7	2	4	4	0.8181818181818182	4	13	13	4	5	7	17	1	0	2
f	066	30	13	4	3	2	0.6875	4	12	12	12	12	14	15	1	0	0
f	067	35	5	5	3	6	0.7857142857142857	3	14	13	7	5	5	14	1	0	0
f	068	50	0	0	7	7	0.7142857142857143	0	6	6	11	11	0	0	1	0	0
f	069	53	0	0	6	8	0.5714285714285714	0	8	8	11	11	0	0	1	0	0
f	070	31	9	4	3	4	0.7857142857142857	3	9	9	10	10	11	9	1	0	0
f	071	25	10	0	3	2	0.5384615384615384	3	11	10	12	9	10	11	1	0	0
f	072	28	10	4	3	3	0.7142857142857143	3	10	8	10	10	11	10	1	0	0
f	073	22	8	0	3	3	0.38461538461538464	3	5	4	12	10	13	4	1	0	0
f	074	18	8	1	2	2	0.45454545454545453	3	5	6	10	8	9	6	1	0	0
f	075	21	10	2	2	2	0.6153846153846154	4	7	7	7	7	10	11	1	0	1
f	076	35	6	0	6	6	0.6666666666666666	2	7	9	13	12	15	8	1	0	0
f	077	20	10	6	2	1	0.6923076923076923	3	6	6	8	8	10	10	1	0	1
f	078	26	8	1	3	4	0.5384615384615384	3	7	6	11	11	12	7	1	0	0
f	079	26	11	0	2	3	0.4666666666666667	3	11	10	11	11	13	12	1	0	0
f	080	26	7	6	4	2	1.0	4	10	11	6	7	8	15	1	0	0
f	081	26	8	1	3	2	0.5714285714285714	3	8	6	14	12	15	8	1	0	0
f	082	26	8	0	3	3	0.4	3	4	4	16	12	15	4	1	0	0
f	083	31	8	3	3	2	0.7857142857142857	3	11	10	11	10	13	12	1	0	0
f	084	31	9	2	3	4	0.8461538461538461	2	15	14	9	9	10	14	1	0	0
f	085	22	11	3	1	2	0.5	3	6	6	10	10	11	8	1	0	0
f	086	21	6	5	4	2	0.8181818181818182	3	4	4	8	7	10	6	1	0	0
f	087	24	11	1	3	2	0.4	2	5	3	14	12	13	4	1	0	0
f	088	19	3	2	3	3	0.875	2	7	7	5	4	3	7	1	0	0
f	089	23	8	4	3	3	0.6666666666666666	4	7	7	9	8	9	8	1	0	0
f	090	32	6	3	4	3	1.0	4	15	15	6	7	7	18	1	0	0
f	091	24	6	3	2	3	0.9	3	11	9	7	8	8	10	1	0	0
f	092	50	0	0	5	5	0.6	0	9	8	12	11	0	0	1	0	0
f	093	25	9	3	3	2	0.6428571428571429	2	7	5	11	11	13	8	1	0	0
f	094	26	9	4	3	2	0.7692307692307693	3	10	10	9	9	10	13	1	0	0
f	095	23	12	4	2	3	0.5714285714285714	3	7	7	10	10	12	8	1	0	0
f	096	21	12	3	1	2	0.5	4	6	5	10	9	12	8	1	0	0
f	097	33	9	1	3	6	0.7142857142857143	2	11	12	9	8	9	12	1	0	0
f	098	19	9	0	1	3	0.3076923076923077	2	4	3	11	8	9	4	1	0	0
f	099	27	6	2	2	3	0.5333333333333333	3	5	5	17	15	20	7	1	0	1
g	000	39	4	0	7	9	0.75	1	15	15	7	9	7	17	1	1	0
g	001	32	2	0	7	6	0.5454545454545454	0	7	7	8	10	9	7	1	1	0
g	002	35	3	0	7	6	0.46153846153846156	1	5	7	12	13	10	5	1	1	0
g	003	37	4	0	6	8	0.8333333333333334	2	14	14	9	9	9	14	1	0	0
g	004	41	2	0	9	7	0.6153846153846154	0	8	9	8	12	9	8	1	1	0
g	005	32	3	1	6	8	0.9090909090909091	2	12	14	7	10	12	18	1	0	2
g	006	25	2	1	6	5	0.6666666666666666	1	7	6	7	7	7	7	1	1	1
g	007	38	0	0	6	7	0.7	1	13	13	9	11	3	13	1	1	0
g	008	31	5	1	3	7	0.6153846153846154	1	10	11	8	11	13	14	1	1	1
g	009	44	2	0	9	9	0.5625	0	8	8	12	13	20	14	1	1	5
g	010	34	2	0	5	7	0.5384615384615384	1	9	8	10	13	15	13	1	1	1
g	011	39	1	0	7	7	0.6363636363636364	0	13	12	9	7	9	15	1	2	0
g	012	33	2	0	5	6	0.5833333333333334	0	5	9	7	9	9	7	1	1	0
g	013	32	3	0	6	7	0.5833333333333334	1	9	11	10	11	11	12	1	1	0
g	014	39	7	0	8	10	0.7333333333333333	1	13	13	9	10	14	19	1	1	3
g	015	50	2	0	11	10	0.7692307692307693	0	12	15	10	11	9	13	1	1	0
g	016	40	3	0	6	8	0.75	0	13	14	9	10	10	14	1	1	0
g	017	85	0	0	12	11	0.8571428571428571	0	15	14	8	11	0	0	1	1	0
g	018	27	2	0	6	5	0.5	0	6	5	6	9	7	6	1	1	0
g	019	34	2	0	7	7	0.7272727272727273	2	9	11	8	10	9	11	1	0	0
g	020	56	1	0	10	10	0.7333333333333333	0	12	16	11	14	11	15	1	1	0
g	021	24	2	2	3	6	0.8	1	7	8	5	7	12	15	1	1	3
g	022	33	3	0	4	7	0.5714285714285714	1	7	8	10	14	16	13	1	1	1
g	023	26	2	0	3	6	0.6	1	9	10	9	12	12	12	1	1	0
g	024	27	2	0	6	5	0.6666666666666666	1	7	8	6	9	7	8	1	1	0
g	025	30	3	1	6	5	0.5454545454545454	0	6	6	7	10	8	6	1	1	0
g	026	30	3	0	5	6	0.5	1	5	8	7	11	10	8	1	1	1
g	027	34	4	0	6	7	0.6153846153846154	1	8	10	9	11	15	14	1	1	2
g	028	38	2	2	7	7	0.6923076923076923	1	10	10	10	10	9	10	1	1	0
g	029	33	2	0	7	7	0.6363636363636364	0	8	8	6	9	8	10	1	1	0
g	030	40	5	1	8	8	0.6875	0	10	12	11	12	17	18	1	1	3
g	031	50	5	0	10	9	0.6	1	14	16	16	18	14	16	1	1	0
g	032	42	2	1	10	6	0.5833333333333334	0	8	6	6	10	5	1	1	1	0
g	033	50	3	0	10	10	0.7142857142857143	0	12	13	10	12	11	15	1	2	0
g	034	34	3	0	4	6	0.42857142857142855	1	8	8	14	16	18	10	1	1	1
g	035	45	0	0	8	8	0.75	0	11	11	8	9	4	10	1	1	0
g	036	45	2	0	7	9	0.6428571428571429	1	11	11	11	12	12	11	1	1	0
g	037	65	4	0	12	12	0.7058823529411765	1	16	17	16	18	14	16	1	1	0
g	038	49	2	0	9	10	0.7142857142857143	0	12	13	11	13	9	12	1	1	0
g	039	83	0	0	14	10	0.7058823529411765	0	10	10	9	10	0	0	1	1	0
g	040	33	2	0	7	7	0.6363636363636364	0	8	8	6	9	8	10	1	1	0
g	041	38	3	0	6	10	0.7692307692307693	0	10	10	9	8	9	9	1	0	0
g	042	26	2	0	3	6	0.6	1	10	9	8	11	12	13	1	1	0
g	043	40	3	0	8	9	0.75	1	12	14	6	9	6	15	1	1	0
g	044	51	3	1	10	9	0.6666666666666666	0	11	11	9	12	10	11	1	1	0
g	045	31	4	1	5	7	0.5714285714285714	1	7	7	10	11	16	13	1	1	1
g	046	26	2	0	3	6	0.6	1	10	9	9	12	12	12	1	1	0
g	047	29	2	0	7	5	0.6	0	5	7	7	9	8	6	1	1	0
g	048	33	3	0	5	6	0.5	1	8	10	11	13	13	10	1	1	0
g	049	21	0	0	3	5	1.0	1	6	8	3	6	9	14	1	1	3
g	050	42	2	0	5	8	0.8333333333333334	1	18	18	14	14	14	19	1	1	0
g	051	35	5	1	4	9	0.625	1	9	10	9	11	20	19	1	1	4
g	052	27	2	1	7	5	0.6666666666666666	0	5	7	6	7	5	6	1	1	0
g	053	35	3	0	7	6	0.5	1	5	6	10	11	9	4	1	1	0
g	054	24	3	1	4	4	0.5	1	6	6	7	10	8	6	1	1	0
g	055	65	0	0	11	11	0.8461538461538461	0	15	15	7	10	1	9	1	1	0
g	056	34	4	0	5	6	0.4	0	6	6	15	16	18	9	1	1	1
g	057	46	4	0	7	8	0.5	0	10	9	10	12	12	8	1	1	0
g	058	52	2	0	8	10	0.7857142857142857	0	16	18	12	14	14	17	1	1	0
g	059	36	2	1	8	7	0.6666666666666666	0	6	7	6	11	7	7	1	1	0
g	060	42	2	0	6	10	0.7142857142857143	0	14	16	12	13	15	21	1	1	0
g	061	24	1	0	4	5	0.5555555555555556	1	5	7	7	8	8	8	1	1	0
g	062	75	0	0	13	11	0.6875	0	17	17	12	18	3	6	1	1	0
g	063	31	3	0	6	5	0.5	0	6	8	11	12	12	7	1	1	0
g	064	39	1	0	9	7	0.5833333333333334	1	6	9	11	11	11	8	1	1	0
g	065	26	5	0	5	7	0.5833333333333334	1	6	7	9	7	13	11	1	1	3
g	066	43	2	1	9	8	0.75	0	10	11	10	10	6	11	1	1	0
g	067	25	3	1	5	4	0.45454545454545453	1	5	5	8	10	9	5	1	1	0
g	068	42	2	2	8	9	0.9230769230769231	2	15	15	13	14	19	17	1	0	0
g	069	36	3	0	7	7	0.5833333333333334	0	9	9	7	11	9	9	1	1	0
g	070	30	3	0	5	6	0.5454545454545454	0	6	9	7	10	9	9	1	1	0
g	071	44	4	2	8	10	1.0	3	20	22	6	10	9	25	1	0	1
g	072	59	4	0	3	13	0.8666666666666667	1	32	33	19	20	20	33	1	1	0
g	073	35	4	0	6	6	0.46153846153846156	1	8	9	11	14	12	9	1	1	0
g	074	42	1	0	6	8	0.6153846153846154	1	12	13	12	15	11	14	1	1	0
g	075	40	2	1	9	7	0.6666666666666666	0	9	10	8	11	8	10	1	1	0
g	076	38	5	0	7	8	0.6153846153846154	1	14	14	9	12	10	15	1	1	0
g	077	49	1	0	9	9	0.6428571428571429	0	11	13	13	14	14	13	1	1	1
